doc_id,template_id,comment,title,link,youtube_title,youtube_descp,youtube_trans
0niMWib8,The Philly Vibe,What the f**k happened to 700 MILLION in 4 years?!?!,"Yellow Corporation Shuts Down Unexpectedly, Declares Bankruptcy and Leaves 30,000 Employees Unemployed",https://newsbreak.com/n/0niMWib8,"Yellow Corporation shutting down, filing for bankruptcy","Employees who worked for Yellow Corporation spoke with Action News outside a facility in Bensalem, Pennsylvania after learning the company is shutting down. After decades of service, they're frustrated it's come to this. ""With all the givebacks that we've given this company in the last 18 years, that they would've been able to get their stuff together and make it profitable again,"" said driver Joe Suarez. ""I had a feeling but I wasn't sure,"" said John Figueroa. ""I never got a phone call. I never got nothing in the mail saying that we were actually closed."" #bankruptcy https://6abc.com/yellow-corporation-trucking-news-company-shutdown-bankruptcy/13579350/",begin with questions and frustration as a major trucking company is shutting down the Teamsters Union says yellow Corporation has filed for bankruptcy that company employs tens of thousands of people including workers at a facility in Bensalem action news reporter Trish Hartman is joining us there live now from Bensalem Trish many workers wondering what's next that's right and any workers that did show up today to work at yellow Corporation here in Bensalem found this the gates were locked and there's a sign up here on the gate saying that operations have ceased and there's a phone number so customers could call now about a hundred employees were here at Bensalem that we were told and it's just a small portion of the 30 000 employees company-wide employees stood outside the Yellow trucking facility on State Road in Bensalem the gates are locked and a sign posted says all company operations have ceased as of Sunday at noon John Figueroa has worked for yellow for 28 years I had a feeling but I wasn't sure I never got a phone call I never got nothing in the mail saying that we were actually closed according to Teamsters International the union was served legal notice on Sunday that yellow Corporation was shutting down operations and filing for bankruptcy the freight company was nearly 100 years old and employed about 30 000 workers 22 000 of them were union jobs longtime drivers we spoke with today were not happy with all the give backs that we've given this company in the last 18 years that they would have been able to get their stuff together and and make it a profitable again yellow which handled shipping for large retailers like Walmart and Home Depot received a 7 air alone in 2020. the company was in the process of heated contract negotiations with workers when news of the shutdown broke employees in Bensalem are upset but not surprised no communication with mental management I mean there wasn't passing nothing down and it just it was just a cluster says as of today they haven't received and received unclear how many jobs are being affected locally yellow has not returned our request for comment reporting live in Bensalem Trish Hartman Channel 6 Action News Sarah that's a lot of jobs Trish thank you
0niMWib8,The Philly Vibe,it isn't unexpected. they'd been failing for years and in the past several months they haven't even been able to pay for their employees health insurance. everyone knew this was coming,"Yellow Corporation Shuts Down Unexpectedly, Declares Bankruptcy and Leaves 30,000 Employees Unemployed",https://newsbreak.com/n/0niMWib8,"Yellow Corporation shutting down, filing for bankruptcy","Employees who worked for Yellow Corporation spoke with Action News outside a facility in Bensalem, Pennsylvania after learning the company is shutting down. After decades of service, they're frustrated it's come to this. ""With all the givebacks that we've given this company in the last 18 years, that they would've been able to get their stuff together and make it profitable again,"" said driver Joe Suarez. ""I had a feeling but I wasn't sure,"" said John Figueroa. ""I never got a phone call. I never got nothing in the mail saying that we were actually closed."" #bankruptcy https://6abc.com/yellow-corporation-trucking-news-company-shutdown-bankruptcy/13579350/",begin with questions and frustration as a major trucking company is shutting down the Teamsters Union says yellow Corporation has filed for bankruptcy that company employs tens of thousands of people including workers at a facility in Bensalem action news reporter Trish Hartman is joining us there live now from Bensalem Trish many workers wondering what's next that's right and any workers that did show up today to work at yellow Corporation here in Bensalem found this the gates were locked and there's a sign up here on the gate saying that operations have ceased and there's a phone number so customers could call now about a hundred employees were here at Bensalem that we were told and it's just a small portion of the 30 000 employees company-wide employees stood outside the Yellow trucking facility on State Road in Bensalem the gates are locked and a sign posted says all company operations have ceased as of Sunday at noon John Figueroa has worked for yellow for 28 years I had a feeling but I wasn't sure I never got a phone call I never got nothing in the mail saying that we were actually closed according to Teamsters International the union was served legal notice on Sunday that yellow Corporation was shutting down operations and filing for bankruptcy the freight company was nearly 100 years old and employed about 30 000 workers 22 000 of them were union jobs longtime drivers we spoke with today were not happy with all the give backs that we've given this company in the last 18 years that they would have been able to get their stuff together and and make it a profitable again yellow which handled shipping for large retailers like Walmart and Home Depot received a 7 air alone in 2020. the company was in the process of heated contract negotiations with workers when news of the shutdown broke employees in Bensalem are upset but not surprised no communication with mental management I mean there wasn't passing nothing down and it just it was just a cluster says as of today they haven't received and received unclear how many jobs are being affected locally yellow has not returned our request for comment reporting live in Bensalem Trish Hartman Channel 6 Action News Sarah that's a lot of jobs Trish thank you
0niMWib8,The Philly Vibe,"And we the taxpayers are out over $700 million in government loans Trump ok'd in 2020. Where the hell did almost a billion dollars go? 30,000 people out of work. Disgraceful.","Yellow Corporation Shuts Down Unexpectedly, Declares Bankruptcy and Leaves 30,000 Employees Unemployed",https://newsbreak.com/n/0niMWib8,"Yellow Corporation shutting down, filing for bankruptcy","Employees who worked for Yellow Corporation spoke with Action News outside a facility in Bensalem, Pennsylvania after learning the company is shutting down. After decades of service, they're frustrated it's come to this. ""With all the givebacks that we've given this company in the last 18 years, that they would've been able to get their stuff together and make it profitable again,"" said driver Joe Suarez. ""I had a feeling but I wasn't sure,"" said John Figueroa. ""I never got a phone call. I never got nothing in the mail saying that we were actually closed."" #bankruptcy https://6abc.com/yellow-corporation-trucking-news-company-shutdown-bankruptcy/13579350/",begin with questions and frustration as a major trucking company is shutting down the Teamsters Union says yellow Corporation has filed for bankruptcy that company employs tens of thousands of people including workers at a facility in Bensalem action news reporter Trish Hartman is joining us there live now from Bensalem Trish many workers wondering what's next that's right and any workers that did show up today to work at yellow Corporation here in Bensalem found this the gates were locked and there's a sign up here on the gate saying that operations have ceased and there's a phone number so customers could call now about a hundred employees were here at Bensalem that we were told and it's just a small portion of the 30 000 employees company-wide employees stood outside the Yellow trucking facility on State Road in Bensalem the gates are locked and a sign posted says all company operations have ceased as of Sunday at noon John Figueroa has worked for yellow for 28 years I had a feeling but I wasn't sure I never got a phone call I never got nothing in the mail saying that we were actually closed according to Teamsters International the union was served legal notice on Sunday that yellow Corporation was shutting down operations and filing for bankruptcy the freight company was nearly 100 years old and employed about 30 000 workers 22 000 of them were union jobs longtime drivers we spoke with today were not happy with all the give backs that we've given this company in the last 18 years that they would have been able to get their stuff together and and make it a profitable again yellow which handled shipping for large retailers like Walmart and Home Depot received a 7 air alone in 2020. the company was in the process of heated contract negotiations with workers when news of the shutdown broke employees in Bensalem are upset but not surprised no communication with mental management I mean there wasn't passing nothing down and it just it was just a cluster says as of today they haven't received and received unclear how many jobs are being affected locally yellow has not returned our request for comment reporting live in Bensalem Trish Hartman Channel 6 Action News Sarah that's a lot of jobs Trish thank you
0niMWib8,The Philly Vibe,It was expected lying ass phony news,"Yellow Corporation Shuts Down Unexpectedly, Declares Bankruptcy and Leaves 30,000 Employees Unemployed",https://newsbreak.com/n/0niMWib8,"Yellow Corporation shutting down, filing for bankruptcy","Employees who worked for Yellow Corporation spoke with Action News outside a facility in Bensalem, Pennsylvania after learning the company is shutting down. After decades of service, they're frustrated it's come to this. ""With all the givebacks that we've given this company in the last 18 years, that they would've been able to get their stuff together and make it profitable again,"" said driver Joe Suarez. ""I had a feeling but I wasn't sure,"" said John Figueroa. ""I never got a phone call. I never got nothing in the mail saying that we were actually closed."" #bankruptcy https://6abc.com/yellow-corporation-trucking-news-company-shutdown-bankruptcy/13579350/",begin with questions and frustration as a major trucking company is shutting down the Teamsters Union says yellow Corporation has filed for bankruptcy that company employs tens of thousands of people including workers at a facility in Bensalem action news reporter Trish Hartman is joining us there live now from Bensalem Trish many workers wondering what's next that's right and any workers that did show up today to work at yellow Corporation here in Bensalem found this the gates were locked and there's a sign up here on the gate saying that operations have ceased and there's a phone number so customers could call now about a hundred employees were here at Bensalem that we were told and it's just a small portion of the 30 000 employees company-wide employees stood outside the Yellow trucking facility on State Road in Bensalem the gates are locked and a sign posted says all company operations have ceased as of Sunday at noon John Figueroa has worked for yellow for 28 years I had a feeling but I wasn't sure I never got a phone call I never got nothing in the mail saying that we were actually closed according to Teamsters International the union was served legal notice on Sunday that yellow Corporation was shutting down operations and filing for bankruptcy the freight company was nearly 100 years old and employed about 30 000 workers 22 000 of them were union jobs longtime drivers we spoke with today were not happy with all the give backs that we've given this company in the last 18 years that they would have been able to get their stuff together and and make it a profitable again yellow which handled shipping for large retailers like Walmart and Home Depot received a 7 air alone in 2020. the company was in the process of heated contract negotiations with workers when news of the shutdown broke employees in Bensalem are upset but not surprised no communication with mental management I mean there wasn't passing nothing down and it just it was just a cluster says as of today they haven't received and received unclear how many jobs are being affected locally yellow has not returned our request for comment reporting live in Bensalem Trish Hartman Channel 6 Action News Sarah that's a lot of jobs Trish thank you
0nhiZT7V,The Philly Vibe,"I been trying my hardest to burn every pice of trash, rubber tires, oil, run my cars 24 7. to help their story come true I hope it's working cause their last prediction in 2016 nyc would be under water by 2022 seems to have not hit its mark. just doing my part. 😀","Pennsylvania Facing Potential $15 Billion Climate Change Impact by 2040, Study Indicates",https://newsbreak.com/n/0nhiZT7V,"Climate change could cost Pennsylvanians more than $15 billion by 2040, study projects",That includes repairs to roads and bridges from storms and changes needed to combat warmer temperatures.,a new reporter is speculating on how much climate change could cost pennsylvanians well this study by the center for climate Integrity predicts local municipalities will need to spend more than 15 billion dollars by 2040 and that includes repairs to roads and bridges from storms and changes needed to combat warmer temperatures according to researchers the study's projections are based on cost estimates under a moderate climate scenario
0ngm6rOW,The Philly Vibe,Stormy days in New Jersey where not here in Toms River. No rain in days,"After Stormy Days, Brighter Weather to Welcome New Jersey and Delaware County; Possible Showers towards Weekend",https://newsbreak.com/n/0ngm6rOW,NEXT Weather Forecast: Storms are out and skies are clearing up,Clear skies and comfortable temperatures overnight and mostly sunny skies on Monday.,check out this time lapse from chief meteorologist Bill Kelly this evening storms moved in and out pretty quickly but did leave behind some damage Andrew is back now with more on that in our next weather forecast I love the the Skies open up yeah I'm going to post that on my Instagram because uh uh and tag bill of course because it was his video but it went from just ominous clouds almost like Independence Day and then all of a sudden the sun came right out beautiful at the end and that's sort of a sign of a nice segue into the next couple of days second half of the weekend so much nicer than the first as we walk over to the wall I'll show you exactly what we're tracking and what's going on a much better Sunday now we could see an early shower on Monday There's a weak system moving through but most of us will remain dry we're talking a few extra clouds Monday morning maybe a Sprinkle a light shower that's it either way a big stretch of sunshine coming your way and temperatures are going to stay in this range between 80 and 84 into the week ahead here's the radar right now not showing really anything out there but we did have a couple of damage reports of course especially across central New Jersey and even Delaware County we had some really big trees down and some power lines down some power outages things are so much better tonight with temperatures in the mid 70s it's still a little bit on the steamy side but it is really starting to cool off and dry out 62 degrees up in Mount Pocono reading 74 76 Millville Wildwood coming in at 75 degrees this evening here's a look at the next 12 hours back down into the 60s by 6 a.m it's going to look better it's going to feel better and those dew points they're going to be quite far away from the actual high temperature so that means that when we have a little bit of a space between the dew point and the temperature that means lower humidity it's going to feel a lot better take a look at the wind gusts today these are outside of the thunderstorms 25 to up to 45 miles per hour we had a gust in Philadelphia as the line of storms came through about 43 miles per hour now it wasn't just the Gusty winds from the storms that led to those trees down by the way it was the fact that we've had so much rain lately and storms that the soils were pretty loose so it really didn't take that much sunny skies as we wake up in the morning it's not hot tomorrow it's just nice and warm and we continue that all the way through the afternoon by five o'clock just a few high clouds and mostly sunny skies then we begin a new week Monday we've talked about just a few sprinkles maybe a shower that's it very brief mainly south of Philadelphia the week ahead is looking really nice so the storms are continuing to move out anything that's left over by the Jersey Shore sprinkle that's it 83 degrees tomorrow a morning shower Monday then mostly sunny in 83 Tuesday beautiful 82. I don't know which pick of the week day I'm going to pick because it's just gorgeous both Wednesday as well and then we get into your Thursday or Friday and your Saturday and we turn the heat up just a little bit for the end of the week we may have a Sprinkle late Thursday may have a shower or rumble on Friday and Saturday next Saturday mainly dry but there's a little bit more humidity either way we're back to where we should be even slightly below and most of importantly quiet and comfortable
0nhiZT7V,The Philly Vibe,"Fake news,,,funneling money.","Pennsylvania Facing Potential $15 Billion Climate Change Impact by 2040, Study Indicates",https://newsbreak.com/n/0nhiZT7V,"Climate change could cost Pennsylvanians more than $15 billion by 2040, study projects",That includes repairs to roads and bridges from storms and changes needed to combat warmer temperatures.,a new reporter is speculating on how much climate change could cost pennsylvanians well this study by the center for climate Integrity predicts local municipalities will need to spend more than 15 billion dollars by 2040 and that includes repairs to roads and bridges from storms and changes needed to combat warmer temperatures according to researchers the study's projections are based on cost estimates under a moderate climate scenario
0nhHVgnP,The Philly Vibe,it was a prank for YouTube video that went wrong.,Woman Retaliates with Machete Against Alleged Assailant in a Center City Hotel in Philadelphia,https://newsbreak.com/n/0nhHVgnP,Woman hits man with machete after sexual assault in Center City hotel: police,Police said the man is being treated as a prisoner.,police are investigating a crime inside a Center City hotel they say a woman struck a man in the head with a machete after she says he allegedly sexually assaulted her in one of the guests rooms it happened at the Best Western Hotel at 12th and Vine around 10 30 this morning the man is in stable condition at a hospital right now he is being treated as a prisoner and is under police guard is still unclear whether the two people know each other
0ngwLg0X,The Philly Vibe,"Actually he never asked anyone to drop out. That's why I have to listen to all his interviews, press conferences, debates because they lie.",Trump Urges GOP Rivals to Withdraw from 2024 Presidential Race Amid Mounting Legal Woes,https://newsbreak.com/n/0ngwLg0X,"Trump urges opponents to drop out of 2024 race during Erie, PA rally",Trump urges opponents to drop out of 2024 Presidential Race as the former president brings his reelection campaign to Northwest Pennsylvania,former president Donald Trump took his re-election campaign to Northwestern Pennsylvania this weekend while in Erie he held a rally and even as he faces federal charges the front runner is urging his opponents to drop out CBS News correspondent Bradley Blackburn has more two tests are one of those more than a dozen Republicans are now running for president stumping in Iowa laying out their case that the front-runner says they're wasting their time I think it's time for Ron to sanctimonious and so many of those other clowns now you had to see Iowa they're speaking to people that aren't even listening to talk they're waiting for me to have to say they're waiting for me with less than a month to go until the first Republican presidential debate former president Trump is toying about whether he'll participate should we not [Applause] charges were added to the federal case against Trump while he's in serious legal trouble some primary voters seem less concerned they're just trying to smear his name and it's not working it's why Trump's opponents would rather talk about President Biden several criticizing him for failing to acknowledge a seventh grandchild fathered by Hunter Biden I have six grandchildren and I'm crazy about them on Friday President Biden reversed course releasing a statement acknowledging the four-year-old girl named Navy saying this is not a political issue it's a family matter I welcome the president acknowledging his little granddaughter last month Hunter Biden settled a child support case with the girl's mother Bradley Blackburn CBS News
0nloE9Tb,The Phoenix Vibe,So 400 homeless people died from the heatwave in July,"Heat Wave in Maricopa County, Arizona Results in 39 Confirmed Deaths; Decrease in Travel and Accommodation Costs Anticipated by End of August",https://newsbreak.com/n/0nloE9Tb,"Latest headlines: Airbnbs v. hotels, deadly heat wave in Maricopa County and gas prices","Watch the latest ABC15 Arizona in Phoenix headlines any time. 00:12: Deadly Heat Wave In Maricopa County 00:25: Airbnb Vs. Hotel 02:36: Gas Prices 03:24: Weather __________________ ABC15 Arizona in Phoenix is your source for local breaking news, in-depth investigations, the latest weather and traffic, and continuous live video. Subscribe to the ABC15 YouTube channel: https://bit.ly/3zqfyF0 Watch 24/7 ABC15 live coverage here: https://www.abc15.com/live Download the ABC15 app: https://www.abc15.com/apps Watch more ABC15 on YouTube: Latest ABC15 investigations: https://bit.ly/3NjEEed Uplifting Arizona-Good news in Arizona: https://bit.ly/3U8RqhM Your Voice Your Vote-Full Arizona election coverage: https://bit.ly/3sLsktC",this ABC 15 flash briefing is sponsored by Sanderson Ford all roads lead to Sanderson Ford hello I'm Megan Thompson with your afternoon update from ABC 15 Arizona the deadly Heat Wave continues as Maricopa County Health Department confirms 39 people have died from the heat in another 312 are under investigation the high temperatures are back this week so please be careful next summer vacation is probably already over now that the kids are back in school but Travel Experts say the end of August is actually one of the cheapest times to travel so if you're looking to book a staycation for the weekend or something more ABC 15's Judy Warren shows us how to best score that deal I've been seeing a lot of this online the question is it cheaper to stay in a hotel or an Airbnb personally I have found airbnbs tend to have better reviews with the Better Price but it really depends in fact when doing a price comparison Sally French with nerd wallet says that the average cost of a hotel room per night is actually cheaper at around 200 compared to a one-night stay at an Airbnb which is around 300 but the longer someone books with a host the cheaper the nightly rate dropping to about 215 a night for a seven night stay the price also changes when you add more people and you also need to consider what's being offered amenities and Resort fees can change the overall cost for a hotel and cleaning fees can really add up the cost of your Airbnb nerd wallet conducted a pretty extensive pricing Study last year and found that typically airbnbs are in fact cheaper for larger groups Airbnb actually introduced a toggle where you can say display the price including the cleaning fees using that toggle when looking up vacation rentals in Prescott for example I saw a three even four hundred dollar difference for the total price and that was before then compared to after those added fees it's also interesting to see the price difference for the end of August compared to say fall break in October I was able to find multiple airbnbs in Sedona where you get the entire home for about three hundred dollars a night a few months later there are fewer in that price range so you do need to book in advance before they are gone nerd wallet also recommends that if you have a preference use that to your advantage for example if you know that you would rather stay in a hotel get a travel credit card to get some of those extra savings there are also some some cards that do give you money back specifically for staying at Airbnb I'm Jamie Warren abc15 Arizona hi there I'm Megan Thompson unfortunately gas prices are starting to climb again the national average according to AAA is 382 a gallon as for the state average we're at 389 a gallon so we're a little bit closer to the national average but we're still higher so let's talk about some cheaper places that you can fill up the Arco in Phoenix right near the I-10 and 43rd Avenue south of there is 353 a gallon this is the cheapest spot in the valley that you can fill up without having a Costco or a Sam's Club membership as we move to the East Valley the Arco Am Pm in Tempe right near Princeton University just south of the 202 Red Mountain freeway that's 369 a gallon as we move north to the Scottsdale area the Walmart at the Loop 101 Pima and Frank Lloyd Wright Boulevard is 374 a gallon for you there you can check your own ZIP code online right now as you fill up on abc15.com gas time now for your most accurate forecast semi urologist Iris hermosio a high of 112 in Phoenix today one degree hotter than where we ended up yesterday and adding to that ongoing count of days at 110 or more this year with temperatures in northern Arizona back into the 80s to 90s triple digits for globe and of course hotter in Northwest Arizona near 110 to 112 from Bullhead City to Lake Havasu an excessive heat warning will start tomorrow and it's now running all the way through Monday night so it's been extended out another day this alert also now extends down into South Central Arizona areas to our Southeast and across southwest Arizona too running through the weekend as far as Monsoon storm chances we don't have any in the valley at least not today or through the weekend so far we're in third place for the latest start to the monsoon when it comes to measurable rainfall at Phoenix Sky Harbor we haven't had any yet and again that's in third place we'll see how far we get unfortunately no rain in sight not through at least then the weekend or even early next week not looking very promising with things drying out for the weekend up north too we will have another update for you tonight until then get the latest news weather and traffic at abc15.com or by downloading the free ABC 15 mobile app this ABC 15 flash briefing is sponsored by Anderson Ford all roads lead to Sanderson Ford
0nkyMu9i,The Phoenix Vibe,"It sucks! Also the high school schedule sucks. The high school gets off 2 weeks for fall break, 2 at Christmas, 2 at spring break. Due to this they start school in the middle of July to make up that time. Stupid. The elementary school bowed down to the teachers and went to 4 days. This is killing the parents. More kids are left home now due to selfish teachers. Stupid!",Four-Day School Week Proves Successful In Casa Grande School District,https://newsbreak.com/n/0nkyMu9i,Casa Grande Elementary School District gives insight one year into 4-day school week,"As thousands of kids continue to head back to school, some Arizona districts are going into the new year with a brand-new schedule: only learning for four days a week.",kids continuing to head back to school some Arizona districts are going into the new year with a brand new schedule four days School weeks I'll need down speaking with the Casa Grande elementary school district about what they've learned and their advice for others it's been hard to find some teachers but some school districts are moving to a four day school schedule hoping to retain and recruit those teachers into the classroom days of the week being a teacher can be exhausting but with an extra day off it is a huge stress reliever to have a four day work week the Casa Grande elementary school district moved to the schedule last year teaching and getting things done in the four days was a little bit difficult but with the right organizational skills you can get things done on time teachers like Emily Hoffman and the district learned a lot in the first year I think the biggest thing that we learned is when you take 180 school days and you compress it to 154. you have to plan out your instruction and your curriculum really intentionally because you just don't have as many days in the year there's about a two and a half hour difference in instruction time on the new schedule 73 74 75 superintendent Adam Leckie says students academic performance stayed about the same or got slightly better but we're really gonna start looking this year and next year to see how that impact is playing out over time as students have Fridays off now that does make it harder for working parents that was one of the biggest questions that we need to answer when we were preparing to move in this direction like he says they work with two organizations to help fill that Gap each person gets one as they continue to learn in school and on this new schedule lucky hopes it will help keep and Recruit new teachers during an educator shortage crisis which it did keep Hoffman at her school I have actually considered leaving the district in the past to go to a different School District that had a four day work week and thankfully I got to stay here at Saguaro and and enjoy the 40-week work week with my my team what advice do you have for other school districts who are moving into a four-day school week I would just be really responsive to the needs of their district and their community in Casa Grande Eleni Dow ABC 15 Arizona Melody got us all talking there thank you
0njeA6yS,The Phoenix Vibe,"having been born and raised in Phoenix and just moved out a few years ago, I have a question - are you retarded? Phoenix was built OUT not UP. not owning a car in Phoenix is probably the dumbest decision a person can make.",Arizona's First Car-Free Housing Complex Gains Nationwide Attention,https://newsbreak.com/n/0njeA6yS,Car-free Complex in Tempe,"A Tempe community is the first car-free complex in the U.S., and there's a long waitlist for people wanting to move in.",how's everybody doing I'm Elliot polikoff and right now I'm right outside the restaurant that is part of the overall complex known as cul-de-sac Tempe it was the first complex that is car free in the entire U.S and it is right here in Arizona in the valley a lot of people are interested in this there's a wait list of over 600 right now the first 16 have moved in they're expecting about 175 units to be filled by February the next building opening in September so a lot of stuff is happening in this area again you can see they've got the restaurant they're going to have a grocery store just down the street there's a Subway rail stop right here over here at Apache Boulevard so they're really emphasizing trying to make this a walkable community and to cut down on the carbon footprint in the area
0nj6s906,The Phoenix Vibe,"Ever in US history, huh? When did the weather service start? 1870?","Phoenix Records Hottest Month Ever in U.S. City History, Unrelenting Heatwave Predicted to Continue",https://newsbreak.com/n/0nj6s906,Dry & hot August expected after Phoenix breaks several records in July,"The Valley's sizzling hot month has finally come to an end, but with that in mind, July is also looking to be a bit of a scorcher. Kylee Cruz reports. For more Local News from KPHO: https://www.azfamily.com/ For more YouTube Content: https://www.youtube.com/channel/UCIrgpHvUm1FMtv-C1xwkJtw",good morning certainly a dubious distinction of metal we don't want to get Phoenix not only having its hottest month ever but we recorded July 2023 was the hottest month ever in any U.S city we beat a record that Lake Havasu said nearly 30 years ago now Death Valley not included in this because it's not a city but certainly really impressive and brutal heat that we saw here's a recap of just some of what we all experienced our average high nearly 115 every day but I think a lot of people can admit one of the hardest parts was just the not cooling off overnight you'll remember all the warm mornings we had we saw 16 consecutive days with morning temps in the 90s making July's average low about 91 degrees and get this when I was looking at all the figures that the National Weather Service posted we saw 319 Degree Days and four days last month reached 118. we talked to the state's climatologist about the exceptional month and that intense heat Aaron samples says in the early 1900s Phoenix would average about five days at 110 or higher each year just five keep in mind we just wrapped up a 31 day stretch of temperatures at or above 110 and 17 of those days were at 115 or hotter Aaron Ann explains just a few of the reasons why this city saw such unprecedented Heat last month so we had that really strong Ridge of high pressure that impacted more than just the Phoenix metropolitan area the Southwest was impacted as well we need that Ridge of high pressure in Arizona to bring us our thunderstorms but we had a delayed Monsoon not having those storms that keeps us hotter and then we have the urban heat island here in the Phoenix metropolitan area which doesn't allow us to cool off so all of those factors really played a role in making this an exceptional July as for what's to come in August we know today April said is below 109 but unfortunately Aaron Ann says when she looks at the long-term forecast she is predicting an other meteorologist predicting that August is going to be warmer and drier so are those 115 temperatures returning April's going to have that seven-day forecast guys coming up in about 10 minutes but I think we all need the I survive July 2023 yes I think those were a thing uh back uh what was it 1990 when they had that record-breaking day but we needed we need a shirt for the month because it was a brutal and just unbearable month so we needed something for it let's make one you know there's an entrepreneur out there already like it's already got the process going right we missed the boat on that thanks Kylie be safe out there well even though we've broken our streak we know triple digit temperatures less well into October here in the valley if you're new sorry to find this out this way but from Air Conditioning tips to cooling centers we have everything you need to know about the weather and the heat on our website to keep you and your family safe the full guide is on azfamily.com heat
0njdgNXZ,The Phoenix Vibe,more overwoke deadbeat racist tripe from fake news,Arizona's Attorney General Raises Discrimination Concerns Over School Voucher Program,https://newsbreak.com/n/0njdgNXZ,New warning about school voucher program in Arizona,Arizona Attorney General says students could be discriminated against.,the state of education as more parents are opting to use empowerment account scholarships or esa's their options for their child's education are expanding ellenie Dao gives us a look at more schools that are popping up but a warning from the attorney general parents know what's best for their child's education D is outside of parentheses and in Arizona they have an easier right to choose since empowerment scholarship accounts or School vouchers are Universal there are many schools to pick from including a new school called Optima Academy online a virtual reality based education that can take students anywhere they could be in a VR classroom with their fellow Scholars or they could be learning from a location that aligns with the lessons that is just one of many choices but as more schools and Esa vendors pop up the Arizona attorney general has a warning for parents we want parents to know that those protections are not there for esas but they are there for public schools A.G May says Esa vendors and private schools can pick and choose who comes in adding that students could be discriminated against over anything from their disabilities to religion or sexual orientation Public Schools cannot do that I just think it's really important as attorney general to to lay that out for people as they're making these choices as more and more people are are using esas more than 60 000 students are using esas that's about the size of the largest school district in Arizona and the program continues to grow while parents get to choose what's best for their students going to schools like Majestic Christian Academy for a faith-based education or a school for lgbtq youth I'm told parents do have to sign paperwork acknowledging the school's focus in Phoenix Eleni doubt ABC 15 Arizona
0njeo6Ko,The Phoenix Vibe,he was in wuahan china whenhe lied about covid it was radiation from 5g network towers killed all they found bank account in his name in china trump is responsible for co vid please investigate,"Former President Trump Indicted Over Alleged Attempts to Reverse 2020 Election, Arizona in Focus",https://newsbreak.com/n/0njeo6Ko,Find out why Arizona is mentioned throughout Trump's indictment,The latest indictment mentions alleged efforts to change Arizona's results of the 2020 presidential election.,we're starting with breaking news former president Trump has been indicted charges with four counts over trying of trying to overturn the 2020 election he's expected to be arraigned on Thursday thanks for joining us tonight I'm Mark Curtis and I'm cutting the Divine it is the first time in history a grand jury has indicted a former president of the United States for trying to overturn an election that he lost team 12 political analyst Bram Resnick is joining us now in studio and Bram Arizona is mentioned in this indictment not just mentioned Caribe but Arizona gets its own section in this 45-page indictment we were Ground Zero for the pressure campaign by Donald Trump and his allies to overturn his 2020 defeat here are three of many pieces of evidence from Arizona former Arizona house Speaker Rusty Bowers plays a significant role in the indictment narrative did one of them make a comment that uh they didn't have evidence but they had a lot of theories that was Mr Giuliani the Trump indictment cites that quote by a person named as co-conspirator number one who was clearly Trump lawyer Rudy Giuliani my recollection he said we've got lots of theories we just don't have the evidence and I don't know if that was a gaffe or maybe he didn't think through what he said the indictment says former president Trump and Giuliani also asked Bowers to call the legislature into session to hold a hearing on claims based on fraud Bowers said he wouldn't do it without evidence of fraud for me to do that because somebody just asked me to is foreign to my very being I I will not do it the indictment narrative also says Giuliani helped identify lawyers including one Arizona attorney who had put together slates of phony electors 11 Arizona Republicans joined that bogus effort to overturn the vote and according to the indictment Rudy Giuliani was warned about the fake elector scheme by two Arizona Republicans falsely claiming that Donald Trump won the state they said could appear to be treasonous again these are charges that must be proved in a court of law Mark Green Bay program thank you
0njdgNXZ,The Phoenix Vibe,"Discrimination here is for the Christian schools from the sound of this article. lgbtq also have started private school that accept Esa but was not mentioned in the article. What really the problem schools are not teaching due it being too short staff, supplies, too many students, covid whatever the reason my children will excell and not be dumbed down by teacher shortage or whatever excuse. I'm using Esa for a private education.",Arizona's Attorney General Raises Discrimination Concerns Over School Voucher Program,https://newsbreak.com/n/0njdgNXZ,New warning about school voucher program in Arizona,Arizona Attorney General says students could be discriminated against.,the state of education as more parents are opting to use empowerment account scholarships or esa's their options for their child's education are expanding ellenie Dao gives us a look at more schools that are popping up but a warning from the attorney general parents know what's best for their child's education D is outside of parentheses and in Arizona they have an easier right to choose since empowerment scholarship accounts or School vouchers are Universal there are many schools to pick from including a new school called Optima Academy online a virtual reality based education that can take students anywhere they could be in a VR classroom with their fellow Scholars or they could be learning from a location that aligns with the lessons that is just one of many choices but as more schools and Esa vendors pop up the Arizona attorney general has a warning for parents we want parents to know that those protections are not there for esas but they are there for public schools A.G May says Esa vendors and private schools can pick and choose who comes in adding that students could be discriminated against over anything from their disabilities to religion or sexual orientation Public Schools cannot do that I just think it's really important as attorney general to to lay that out for people as they're making these choices as more and more people are are using esas more than 60 000 students are using esas that's about the size of the largest school district in Arizona and the program continues to grow while parents get to choose what's best for their students going to schools like Majestic Christian Academy for a faith-based education or a school for lgbtq youth I'm told parents do have to sign paperwork acknowledging the school's focus in Phoenix Eleni doubt ABC 15 Arizona
